Doc IDs,Twitter Handle,Cosine Similarities,Country,,Cosine Iraq,Twitter Handle Iraq,,Cosine Kuwait,Twitter Handle Kuwait,,Cosine Lebanon,Twitter Handle Lebanon,,Cosine Egypt,Twitter Handle Egypt,,Cosine Bahrain,Twitter Handle Bahrain,,
4658,Egypt_MoezMasoud,0.03856975,Egypt,,,,,,,,,,,0.03856975,Egypt_MoezMasoud,,,,,
4584,Egypt_MoezMasoud,0.038566574,Egypt,,,,,,,,,,,0.038566574,Egypt_MoezMasoud,,,,,
6142,HamzaNamira,0.038566113,Egypt,,,,,,,,,,,0.038566113,HamzaNamira,,,,,
5786,GameelaIsmail,0.03856065,Egypt,,,,,,,,,,,0.03856065,GameelaIsmail,,,,,
8453,Kuwait_@3LCHBOSAHAM,0.03855732,Kuwait,,,,,0.03855732,Kuwait_@3LCHBOSAHAM,,,,,,,,,,,
5902,Ghonim,0.03854924,Egypt,,,,,,,,,,,0.03854924,Ghonim,,,,,
9981,Kuwait_@LettersHD,0.03854862,Kuwait,,,,,0.03854862,Kuwait_@LettersHD,,,,,,,,,,,
2749,Egypt_amrwaked,0.03852213,Egypt,,,,,,,,,,,0.03852213,Egypt_amrwaked,,,,,
2481,Egypt_Amradib,0.038521484,Egypt,,,,,,,,,,,0.038521484,Egypt_Amradib,,,,,
7763,Iraq_Hiwaosman,0.038521215,Iraq,,0.038521215,Iraq_Hiwaosman,,,,,,,,,,,,,,
3338,Egypt_ElBaradei,0.03852071,Egypt,,,,,,,,,,,0.03852071,Egypt_ElBaradei,,,,,
456,Bahrain_mShareeda,0.038520172,Bahrain,,,,,,,,,,,,,,0.038520172,Bahrain_mShareeda,,
9005,Kuwait_@bourashed,0.038505398,Kuwait,,,,,0.038505398,Kuwait_@bourashed,,,,,,,,,,,
11720,Lebanon_JoumanaBouEid,0.03850475,Lebanon,,,,,,,,0.03850475,Lebanon_JoumanaBouEid,,,,,,,,
7526,Iraq_BarhamSalih,0.03849513,Iraq,,0.03849513,Iraq_BarhamSalih,,,,,,,,,,,,,,
7767,Iraq_Hiwaosman,0.038488433,Iraq,,0.038488433,Iraq_Hiwaosman,,,,,,,,,,,,,,
4458,Egypt_khaledalsawy,0.038462803,Egypt,,,,,,,,,,,0.038462803,Egypt_khaledalsawy,,,,,
2478,Egypt_Amradib,0.038458068,Egypt,,,,,,,,,,,0.038458068,Egypt_Amradib,,,,,
9786,Kuwait_@iNq8i,0.038437784,Kuwait,,,,,0.038437784,Kuwait_@iNq8i,,,,,,,,,,,
4649,Egypt_MoezMasoud,0.038423426,Egypt,,,,,,,,,,,0.038423426,Egypt_MoezMasoud,,,,,
6096,HamdyKandil,0.038402103,Egypt,,,,,,,,,,,0.038402103,HamdyKandil,,,,,
7053,sherine,0.03837742,Egypt,,,,,,,,,,,0.03837742,sherine,,,,,
2857,Egypt_AsserYassin,0.038362898,Egypt,,,,,,,,,,,0.038362898,Egypt_AsserYassin,,,,,
4578,Egypt_MoezMasoud,0.038361806,Egypt,,,,,,,,,,,0.038361806,Egypt_MoezMasoud,,,,,
11761,Lebanon_mayadiab,0.03835491,Lebanon,,,,,,,,0.03835491,Lebanon_mayadiab,,,,,,,,
11953,Lebanon_myriamfares,0.038348496,Lebanon,,,,,,,,0.038348496,Lebanon_myriamfares,,,,,,,,
3243,Egypt_DrAliGomaa,0.038320884,Egypt,,,,,,,,,,,0.038320884,Egypt_DrAliGomaa,,,,,
3621,Egypt_GalalAmer,0.03831434,Egypt,,,,,,,,,,,0.03831434,Egypt_GalalAmer,,,,,
4796,Egypt_MuhammadMorsi,0.038296163,Egypt,,,,,,,,,,,0.038296163,Egypt_MuhammadMorsi,,,,,
4857,Egypt_naderbakkar,0.038294435,Egypt,,,,,,,,,,,0.038294435,Egypt_naderbakkar,,,,,
3982,Egypt_HamdeenSabahy,0.03828734,Egypt,,,,,,,,,,,0.03828734,Egypt_HamdeenSabahy,,,,,
11967,Lebanon_myriamfares,0.03828127,Lebanon,,,,,,,,0.03828127,Lebanon_myriamfares,,,,,,,,
4997,Egypt_Rolakharsa,0.03828045,Egypt,,,,,,,,,,,0.03828045,Egypt_Rolakharsa,,,,,
10528,Kuwait_@sha3eralnsaa_,0.038279727,Kuwait,,,,,0.038279727,Kuwait_@sha3eralnsaa_,,,,,,,,,,,
5395,Egypt_YosriFouda,0.038276136,Egypt,,,,,,,,,,,0.038276136,Egypt_YosriFouda,,,,,
10042,Kuwait_@m7amd115,0.038256075,Kuwait,,,,,0.038256075,Kuwait_@m7amd115,,,,,,,,,,,
2016,Egypt_ahelmy,0.038231395,Egypt,,,,,,,,,,,0.038231395,Egypt_ahelmy,,,,,
3029,Egypt_CarmenSoliman,0.03822949,Egypt,,,,,,,,,,,0.03822949,Egypt_CarmenSoliman,,,,,
11349,Lebanon_hildakhalife,0.038225614,Lebanon,,,,,,,,0.038225614,Lebanon_hildakhalife,,,,,,,,
4371,Egypt_Khaledali251,0.038223874,Egypt,,,,,,,,,,,0.038223874,Egypt_Khaledali251,,,,,
7764,Iraq_Hiwaosman,0.038216814,Iraq,,0.038216814,Iraq_Hiwaosman,,,,,,,,,,,,,,
4691,Egypt_MohammadSawy,0.038206175,Egypt,,,,,,,,,,,0.038206175,Egypt_MohammadSawy,,,,,
1455,Angham,0.038202256,Egypt,,,,,,,,,,,0.038202256,Angham,,,,,
4880,Egypt_NaguibSawiris,0.038195223,Egypt,,,,,,,,,,,0.038195223,Egypt_NaguibSawiris,,,,,
11358,Lebanon_Iebaenese,0.03819511,Lebanon,,,,,,,,0.03819511,Lebanon_Iebaenese,,,,,,,,
784,ahelmy,0.038193684,Egypt,,,,,,,,,,,0.038193684,ahelmy,,,,,
9339,Kuwait_@Dr_alwasmi,0.038179718,Kuwait,,,,,0.038179718,Kuwait_@Dr_alwasmi,,,,,,,,,,,
1617,belalfadl,0.038178712,Egypt,,,,,,,,,,,0.038178712,belalfadl,,,,,
6062,HamdeenSabahy,0.03816013,Egypt,,,,,,,,,,,0.03816013,HamdeenSabahy,,,,,
2500,Egypt_amrdiab,0.038157273,Egypt,,,,,,,,,,,0.038157273,Egypt_amrdiab,,,,,
2666,Egypt_amremoussa,0.038150445,Egypt,,,,,,,,,,,0.038150445,Egypt_amremoussa,,,,,
3273,Egypt_DrAliGomaa,0.03813378,Egypt,,,,,,,,,,,0.03813378,Egypt_DrAliGomaa,,,,,
3477,Egypt_Elmo_27,0.0381266,Egypt,,,,,,,,,,,0.0381266,Egypt_Elmo_27,,,,,
12056,Lebanon_NadineLabaki,0.038123906,Lebanon,,,,,,,,0.038123906,Lebanon_NadineLabaki,,,,,,,,
10758,Lebanon_AbouJaoudehTony,0.038113505,Lebanon,,,,,,,,0.038113505,Lebanon_AbouJaoudehTony,,,,,,,,
5754,GalalAmer,0.03811123,Egypt,,,,,,,,,,,0.03811123,GalalAmer,,,,,
2945,Egypt_belalfadl,0.038110346,Egypt,,,,,,,,,,,0.038110346,Egypt_belalfadl,,,,,
9298,Kuwait_@drjasem,0.038110174,Kuwait,,,,,0.038110174,Kuwait_@drjasem,,,,,,,,,,,
8770,Kuwait_@Almajlliss,0.038108796,Kuwait,,,,,0.038108796,Kuwait_@Almajlliss,,,,,,,,,,,
11699,Lebanon_JoumanaBouEid,0.038101867,Lebanon,,,,,,,,0.038101867,Lebanon_JoumanaBouEid,,,,,,,,
10353,Kuwait_@Q8_QK,0.038101315,Kuwait,,,,,0.038101315,Kuwait_@Q8_QK,,,,,,,,,,,
10114,Kuwait_@mdrd111,0.038085766,Kuwait,,,,,0.038085766,Kuwait_@mdrd111,,,,,,,,,,,
11275,Lebanon_HaririAMay,0.038072143,Lebanon,,,,,,,,0.038072143,Lebanon_HaririAMay,,,,,,,,
6860,naderbakkar,0.038060136,Egypt,,,,,,,,,,,0.038060136,naderbakkar,,,,,
7965,Iraq_khameskhanjar,0.038054943,Iraq,,0.038054943,Iraq_khameskhanjar,,,,,,,,,,,,,,
4369,Egypt_Khaledali251,0.038044576,Egypt,,,,,,,,,,,0.038044576,Egypt_Khaledali251,,,,,
9800,Kuwait_@iNq8i,0.038036197,Kuwait,,,,,0.038036197,Kuwait_@iNq8i,,,,,,,,,,,
10080,Kuwait_@MALDhubaibi,0.038033858,Kuwait,,,,,0.038033858,Kuwait_@MALDhubaibi,,,,,,,,,,,
8971,Kuwait_@Arbiani,0.038033336,Kuwait,,,,,0.038033336,Kuwait_@Arbiani,,,,,,,,,,,
11343,Lebanon_hildakhalife,0.03803008,Lebanon,,,,,,,,0.03803008,Lebanon_hildakhalife,,,,,,,,
3475,Egypt_Elmo_27,0.038028397,Egypt,,,,,,,,,,,0.038028397,Egypt_Elmo_27,,,,,
1787,DrAbolfotoh,0.038026568,Egypt,,,,,,,,,,,0.038026568,DrAbolfotoh,,,,,
9353,Kuwait_@Dr_alwasmi,0.03802626,Kuwait,,,,,0.03802626,Kuwait_@Dr_alwasmi,,,,,,,,,,,
10866,Lebanon_annabella_hilal,0.038021654,Lebanon,,,,,,,,0.038021654,Lebanon_annabella_hilal,,,,,,,,
1456,Angham,0.03801714,Egypt,,,,,,,,,,,0.03801714,Angham,,,,,
6355,hodakotb,0.038014255,Egypt,,,,,,,,,,,0.038014255,hodakotb,,,,,
1951,Egypt_abdrhmanabnody,0.03800622,Egypt,,,,,,,,,,,0.03800622,Egypt_abdrhmanabnody,,,,,
7632,Iraq_emadalsharaa,0.03799602,Iraq,,0.03799602,Iraq_emadalsharaa,,,,,,,,,,,,,,
3589,Egypt_fahmi173,0.037984088,Egypt,,,,,,,,,,,0.037984088,Egypt_fahmi173,,,,,
597,Bahrain_ShailaSabt,0.03796768,Bahrain,,,,,,,,,,,,,,0.03796768,Bahrain_ShailaSabt,,
7915,Iraq_itzbulbul,0.03795572,Iraq,,0.03795572,Iraq_itzbulbul,,,,,,,,,,,,,,
11616,Lebanon_JohnDolmayan,0.03795533,Lebanon,,,,,,,,0.03795533,Lebanon_JohnDolmayan,,,,,,,,
1749,Donia,0.03794732,Egypt,,,,,,,,,,,0.03794732,Donia,,,,,
10108,Kuwait_@mdrd111,0.03793868,Kuwait,,,,,0.03793868,Kuwait_@mdrd111,,,,,,,,,,,
9613,Kuwait_@HumoodAlkhudher,0.037932463,Kuwait,,,,,0.037932463,Kuwait_@HumoodAlkhudher,,,,,,,,,,,
1570,AymanNour,0.037929118,Egypt,,,,,,,,,,,0.037929118,AymanNour,,,,,
3262,Egypt_DrAliGomaa,0.03792496,Egypt,,,,,,,,,,,0.03792496,Egypt_DrAliGomaa,,,,,
5398,Egypt_YosriFouda,0.0379235,Egypt,,,,,,,,,,,0.0379235,Egypt_YosriFouda,,,,,
3567,Egypt_Essam_Sultan,0.03791572,Egypt,,,,,,,,,,,0.03791572,Egypt_Essam_Sultan,,,,,
3144,Egypt_Donia,0.037909966,Egypt,,,,,,,,,,,0.037909966,Egypt_Donia,,,,,
10751,Lebanon_AbouJaoudehTony,0.037909355,Lebanon,,,,,,,,0.037909355,Lebanon_AbouJaoudehTony,,,,,,,,
653,Bahrain_WefaqGS,0.03790795,Bahrain,,,,,,,,,,,,,,0.03790795,Bahrain_WefaqGS,,
6361,hodakotb,0.037895896,Egypt,,,,,,,,,,,0.037895896,hodakotb,,,,,
3805,Egypt_Geddo,0.037888378,Egypt,,,,,,,,,,,0.037888378,Egypt_Geddo,,,,,
10146,Kuwait_@mh_awadi,0.037884012,Kuwait,,,,,0.037884012,Kuwait_@mh_awadi,,,,,,,,,,,
3858,Egypt_Ghonim,0.037876334,Egypt,,,,,,,,,,,0.037876334,Egypt_Ghonim,,,,,
801,ahelmy,0.03787081,Egypt,,,,,,,,,,,0.03787081,ahelmy,,,,,
3191,Egypt_DrAbolfotoh,0.03786551,Egypt,,,,,,,,,,,0.03786551,Egypt_DrAbolfotoh,,,,,
10046,Kuwait_@m7amd115,0.037859768,Kuwait,,,,,0.037859768,Kuwait_@m7amd115,,,,,,,,,,,
10115,Kuwait_@mdrd111,0.037833467,Kuwait,,,,,0.037833467,Kuwait_@mdrd111,,,,,,,,,,,
1452,Angham,0.037832245,Egypt,,,,,,,,,,,0.037832245,Angham,,,,,
1349,amremoussa,0.037824318,Egypt,,,,,,,,,,,0.037824318,amremoussa,,,,,
9791,Kuwait_@iNq8i,0.037822276,Kuwait,,,,,0.037822276,Kuwait_@iNq8i,,,,,,,,,,,
5530,ElBaradei,0.03780396,Egypt,,,,,,,,,,,0.03780396,ElBaradei,,,,,
5822,GameelaIsmail,0.03780377,Egypt,,,,,,,,,,,0.03780377,GameelaIsmail,,,,,
2887,Egypt_AsserYassin,0.037794277,Egypt,,,,,,,,,,,0.037794277,Egypt_AsserYassin,,,,,
3149,Egypt_DrAbolfotoh,0.03779016,Egypt,,,,,,,,,,,0.03779016,Egypt_DrAbolfotoh,,,,,
1782,DrAbolfotoh,0.03778716,Egypt,,,,,,,,,,,0.03778716,DrAbolfotoh,,,,,
10421,Kuwait_@Saad3alosh,0.037772402,Kuwait,,,,,0.037772402,Kuwait_@Saad3alosh,,,,,,,,,,,
9286,Kuwait_@DrHAKEM,0.037770145,Kuwait,,,,,0.037770145,Kuwait_@DrHAKEM,,,,,,,,,,,
918,Almoslemani,0.037767522,Egypt,,,,,,,,,,,0.037767522,Almoslemani,,,,,
643,Bahrain_srustiranjan,0.037764717,Bahrain,,,,,,,,,,,,,,0.037764717,Bahrain_srustiranjan,,
11261,Lebanon_HaririAMay,0.03776371,Lebanon,,,,,,,,0.03776371,Lebanon_HaririAMay,,,,,,,,
1841,DrAbolfotoh,0.03776017,Egypt,,,,,,,,,,,0.03776017,DrAbolfotoh,,,,,
646,Bahrain_srustiranjan,0.037755515,Bahrain,,,,,,,,,,,,,,0.037755515,Bahrain_srustiranjan,,
3259,Egypt_DrAliGomaa,0.037752114,Egypt,,,,,,,,,,,0.037752114,Egypt_DrAliGomaa,,,,,
7981,Iraq_khameskhanjar,0.03775132,Iraq,,0.03775132,Iraq_khameskhanjar,,,,,,,,,,,,,,
11901,Lebanon_michel_fadel,0.03774804,Lebanon,,,,,,,,0.03774804,Lebanon_michel_fadel,,,,,,,,
10110,Kuwait_@mdrd111,0.037743732,Kuwait,,,,,0.037743732,Kuwait_@mdrd111,,,,,,,,,,,
1835,DrAbolfotoh,0.037739795,Egypt,,,,,,,,,,,0.037739795,DrAbolfotoh,,,,,
2671,Egypt_amremoussa,0.037736066,Egypt,,,,,,,,,,,0.037736066,Egypt_amremoussa,,,,,
6093,HamdyKandil,0.03772396,Egypt,,,,,,,,,,,0.03772396,HamdyKandil,,,,,
7058,tamerhosny,0.037723035,Egypt,,,,,,,,,,,0.037723035,tamerhosny,,,,,
3694,Egypt_GameelaIsmail,0.03771758,Egypt,,,,,,,,,,,0.03771758,Egypt_GameelaIsmail,,,,,
2878,Egypt_AsserYassin,0.037716497,Egypt,,,,,,,,,,,0.037716497,Egypt_AsserYassin,,,,,
1546,AsserYassin,0.0377134,Egypt,,,,,,,,,,,0.0377134,AsserYassin,,,,,
8747,Kuwait_@aljerraisy,0.03771183,Kuwait,,,,,0.03771183,Kuwait_@aljerraisy,,,,,,,,,,,
4284,Egypt_HendSabry,0.03770457,Egypt,,,,,,,,,,,0.03770457,Egypt_HendSabry,,,,,
11307,Lebanon_hildakhalife,0.03770363,Lebanon,,,,,,,,0.03770363,Lebanon_hildakhalife,,,,,,,,
3150,Egypt_DrAbolfotoh,0.037698857,Egypt,,,,,,,,,,,0.037698857,Egypt_DrAbolfotoh,,,,,
5024,Egypt_SamoZaen,0.037687406,Egypt,,,,,,,,,,,0.037687406,Egypt_SamoZaen,,,,,
3879,Egypt_Hamaki,0.037686788,Egypt,,,,,,,,,,,0.037686788,Egypt_Hamaki,,,,,
12203,Lebanon_Najib_Mikati,0.03768193,Lebanon,,,,,,,,0.03768193,Lebanon_Najib_Mikati,,,,,,,,
5514,ElBaradei,0.037681587,Egypt,,,,,,,,,,,0.037681587,ElBaradei,,,,,
3342,Egypt_ElBaradei,0.03767596,Egypt,,,,,,,,,,,0.03767596,Egypt_ElBaradei,,,,,
949,alnagar80,0.03767377,Egypt,,,,,,,,,,,0.03767377,alnagar80,,,,,
9669,Kuwait_@HumoodAlkhudher,0.037665974,Kuwait,,,,,0.037665974,Kuwait_@HumoodAlkhudher,,,,,,,,,,,
4784,Egypt_MuhammadMorsi,0.03765785,Egypt,,,,,,,,,,,0.03765785,Egypt_MuhammadMorsi,,,,,
11134,Lebanon_FayrouzOfficial,0.037655577,Lebanon,,,,,,,,0.037655577,Lebanon_FayrouzOfficial,,,,,,,,
8938,Kuwait_@al_amer1,0.037646666,Kuwait,,,,,0.037646666,Kuwait_@al_amer1,,,,,,,,,,,
6994,Rolakharsa,0.037642308,Egypt,,,,,,,,,,,0.037642308,Rolakharsa,,,,,
11831,Lebanon_michel_fadel,0.037641786,Lebanon,,,,,,,,0.037641786,Lebanon_michel_fadel,,,,,,,,
442,Bahrain_mShareeda,0.03762292,Bahrain,,,,,,,,,,,,,,0.03762292,Bahrain_mShareeda,,
1777,DrAbolfotoh,0.037619226,Egypt,,,,,,,,,,,0.037619226,DrAbolfotoh,,,,,
11799,Lebanon_Maya_Nasri,0.037610464,Lebanon,,,,,,,,0.037610464,Lebanon_Maya_Nasri,,,,,,,,
6321,HendSabry,0.037605837,Egypt,,,,,,,,,,,0.037605837,HendSabry,,,,,
6329,HendSabry,0.03760342,Egypt,,,,,,,,,,,0.03760342,HendSabry,,,,,
403,Bahrain_MARYAMALKHAWAJA,0.03759978,Bahrain,,,,,,,,,,,,,,0.03759978,Bahrain_MARYAMALKHAWAJA,,
6003,Hamaki,0.037598833,Egypt,,,,,,,,,,,0.037598833,Hamaki,,,,,
11088,Lebanon_FayrouzOfficial,0.03759081,Lebanon,,,,,,,,0.03759081,Lebanon_FayrouzOfficial,,,,,,,,
7959,Iraq_khameskhanjar,0.037563644,Iraq,,0.037563644,Iraq_khameskhanjar,,,,,,,,,,,,,,
3920,Egypt_Hamaki,0.037562422,Egypt,,,,,,,,,,,0.037562422,Egypt_Hamaki,,,,,
6975,Rolakharsa,0.037562337,Egypt,,,,,,,,,,,0.037562337,Rolakharsa,,,,,
8012,Iraq_masoud_barzani,0.03755793,Iraq,,0.03755793,Iraq_masoud_barzani,,,,,,,,,,,,,,
5798,GameelaIsmail,0.037549153,Egypt,,,,,,,,,,,0.037549153,GameelaIsmail,,,,,
6013,Hamaki,0.037547093,Egypt,,,,,,,,,,,0.037547093,Hamaki,,,,,
5765,GalalAmer,0.037532188,Egypt,,,,,,,,,,,0.037532188,GalalAmer,,,,,
5813,GameelaIsmail,0.037527665,Egypt,,,,,,,,,,,0.037527665,GameelaIsmail,,,,,
7394,Iraq_awadhalabdan,0.037519865,Iraq,,0.037519865,Iraq_awadhalabdan,,,,,,,,,,,,,,
5169,Egypt_tamerhosny,0.037514612,Egypt,,,,,,,,,,,0.037514612,Egypt_tamerhosny,,,,,
2464,Egypt_Amradib,0.03750762,Egypt,,,,,,,,,,,0.03750762,Egypt_Amradib,,,,,
5589,Elmo_27,0.037503913,Egypt,,,,,,,,,,,0.037503913,Elmo_27,,,,,
9696,Kuwait_@hussen_q8,0.03750308,Kuwait,,,,,0.03750308,Kuwait_@hussen_q8,,,,,,,,,,,
10762,Lebanon_AbouJaoudehTony,0.037500408,Lebanon,,,,,,,,0.037500408,Lebanon_AbouJaoudehTony,,,,,,,,
8744,Kuwait_@aljerraisy,0.03749797,Kuwait,,,,,0.03749797,Kuwait_@aljerraisy,,,,,,,,,,,
3457,Egypt_Elmo_27,0.037481807,Egypt,,,,,,,,,,,0.037481807,Egypt_Elmo_27,,,,,
1708,CarmenSoliman,0.03747771,Egypt,,,,,,,,,,,0.03747771,CarmenSoliman,,,,,
5330,Egypt_Yosraellozy,0.03745385,Egypt,,,,,,,,,,,0.03745385,Egypt_Yosraellozy,,,,,
10024,Kuwait_@m7amd115,0.03745123,Kuwait,,,,,0.03745123,Kuwait_@m7amd115,,,,,,,,,,,
12033,Lebanon_NadineLabaki,0.037448503,Lebanon,,,,,,,,0.037448503,Lebanon_NadineLabaki,,,,,,,,
9622,Kuwait_@HumoodAlkhudher,0.037439458,Kuwait,,,,,0.037439458,Kuwait_@HumoodAlkhudher,,,,,,,,,,,
747,abdrhmanabnody,0.037437044,Egypt,,,,,,,,,,,0.037437044,abdrhmanabnody,,,,,
11305,Lebanon_HaririAMay,0.03743275,Lebanon,,,,,,,,0.03743275,Lebanon_HaririAMay,,,,,,,,
2019,Egypt_ahelmy,0.03743261,Egypt,,,,,,,,,,,0.03743261,Egypt_ahelmy,,,,,
3127,Egypt_Donia,0.037424535,Egypt,,,,,,,,,,,0.037424535,Egypt_Donia,,,,,
2173,Egypt_Almoslemani,0.037422292,Egypt,,,,,,,,,,,0.037422292,Egypt_Almoslemani,,,,,
3395,Egypt_ElBaradei,0.03741741,Egypt,,,,,,,,,,,0.03741741,Egypt_ElBaradei,,,,,
9006,Kuwait_@bourashed,0.037415378,Kuwait,,,,,0.037415378,Kuwait_@bourashed,,,,,,,,,,,
3183,Egypt_DrAbolfotoh,0.03741265,Egypt,,,,,,,,,,,0.03741265,Egypt_DrAbolfotoh,,,,,
3979,Egypt_HamdeenSabahy,0.03740698,Egypt,,,,,,,,,,,0.03740698,Egypt_HamdeenSabahy,,,,,
6381,IdolAhmedGamal,0.03740441,Egypt,,,,,,,,,,,0.03740441,IdolAhmedGamal,,,,,
2643,Egypt_amremoussa,0.037396193,Egypt,,,,,,,,,,,0.037396193,Egypt_amremoussa,,,,,
5762,GalalAmer,0.03739386,Egypt,,,,,,,,,,,0.03739386,GalalAmer,,,,,
1155,Amradib,0.03739181,Egypt,,,,,,,,,,,0.03739181,Amradib,,,,,
1345,amremoussa,0.037388645,Egypt,,,,,,,,,,,0.037388645,amremoussa,,,,,
6309,Hassanelshafei,0.03738366,Egypt,,,,,,,,,,,0.03738366,Hassanelshafei,,,,,
10748,Lebanon_AbouJaoudehTony,0.03737791,Lebanon,,,,,,,,0.03737791,Lebanon_AbouJaoudehTony,,,,,,,,
1272,amrdiab,0.037364874,Egypt,,,,,,,,,,,0.037364874,amrdiab,,,,,
7889,Iraq_iraqiblogger,0.03735932,Iraq,,0.03735932,Iraq_iraqiblogger,,,,,,,,,,,,,,
3018,Egypt_CarmenSoliman,0.03735721,Egypt,,,,,,,,,,,0.03735721,Egypt_CarmenSoliman,,,,,
5761,GalalAmer,0.03734859,Egypt,,,,,,,,,,,0.03734859,GalalAmer,,,,,
5405,Egypt_YosriFouda,0.03733901,Egypt,,,,,,,,,,,0.03733901,Egypt_YosriFouda,,,,,
938,Almoslemani,0.03733611,Egypt,,,,,,,,,,,0.03733611,Almoslemani,,,,,
1559,AymanNour,0.037334442,Egypt,,,,,,,,,,,0.037334442,AymanNour,,,,,
5606,Elmo_27,0.037321545,Egypt,,,,,,,,,,,0.037321545,Elmo_27,,,,,
534,Bahrain_sawsanalshaer,0.037313633,Bahrain,,,,,,,,,,,,,,0.037313633,Bahrain_sawsanalshaer,,
11670,Lebanon_JoumanaBouEid,0.037310153,Lebanon,,,,,,,,0.037310153,Lebanon_JoumanaBouEid,,,,,,,,
8361,Iraq_tahadulaimi,0.037309274,Iraq,,0.037309274,Iraq_tahadulaimi,,,,,,,,,,,,,,
5567,Elmo_27,0.037299804,Egypt,,,,,,,,,,,0.037299804,Elmo_27,,,,,
9019,Kuwait_@bo_5_,0.037293535,Kuwait,,,,,0.037293535,Kuwait_@bo_5_,,,,,,,,,,,
3355,Egypt_ElBaradei,0.03728258,Egypt,,,,,,,,,,,0.03728258,Egypt_ElBaradei,,,,,
4873,Egypt_NaguibSawiris,0.037274554,Egypt,,,,,,,,,,,0.037274554,Egypt_NaguibSawiris,,,,,
1963,Egypt_abdrhmanabnody,0.037270218,Egypt,,,,,,,,,,,0.037270218,Egypt_abdrhmanabnody,,,,,
10052,Kuwait_@m7amd115,0.03725451,Kuwait,,,,,0.03725451,Kuwait_@m7amd115,,,,,,,,,,,
6980,Rolakharsa,0.037253283,Egypt,,,,,,,,,,,0.037253283,Rolakharsa,,,,,
6026,HamdeenSabahy,0.037241384,Egypt,,,,,,,,,,,0.037241384,HamdeenSabahy,,,,,
3302,Egypt_ElBaradei,0.03722962,Egypt,,,,,,,,,,,0.03722962,Egypt_ElBaradei,,,,,
912,Almoslemani,0.037226778,Egypt,,,,,,,,,,,0.037226778,Almoslemani,,,,,
1176,Amradib,0.037215624,Egypt,,,,,,,,,,,0.037215624,Amradib,,,,,
1409,amrwaked,0.03721383,Egypt,,,,,,,,,,,0.03721383,amrwaked,,,,,
1389,amremoussa,0.03721181,Egypt,,,,,,,,,,,0.03721181,amremoussa,,,,,
6143,HamzaNamira,0.037210807,Egypt,,,,,,,,,,,0.037210807,HamzaNamira,,,,,
11502,Lebanon_JadAbumrad,0.037210595,Lebanon,,,,,,,,0.037210595,Lebanon_JadAbumrad,,,,,,,,
4892,Egypt_NaguibSawiris,0.037203092,Egypt,,,,,,,,,,,0.037203092,Egypt_NaguibSawiris,,,,,
6771,monazaki,0.0372027,Egypt,,,,,,,,,,,0.0372027,monazaki,,,,,
2830,Egypt_Angham,0.037185982,Egypt,,,,,,,,,,,0.037185982,Egypt_Angham,,,,,
3368,Egypt_ElBaradei,0.03717501,Egypt,,,,,,,,,,,0.03717501,Egypt_ElBaradei,,,,,
10797,Lebanon_adelkaram9,0.03715849,Lebanon,,,,,,,,0.03715849,Lebanon_adelkaram9,,,,,,,,
12219,Lebanon_Najib_Mikati,0.037154842,Lebanon,,,,,,,,0.037154842,Lebanon_Najib_Mikati,,,,,,,,
2953,Egypt_belalfadl,0.03715275,Egypt,,,,,,,,,,,0.03715275,Egypt_belalfadl,,,,,
4819,Egypt_naderbakkar,0.037138686,Egypt,,,,,,,,,,,0.037138686,Egypt_naderbakkar,,,,,
2683,Egypt_amremoussa,0.037133723,Egypt,,,,,,,,,,,0.037133723,Egypt_amremoussa,,,,,
10765,Lebanon_AbouJaoudehTony,0.037107397,Lebanon,,,,,,,,0.037107397,Lebanon_AbouJaoudehTony,,,,,,,,
4081,Egypt_HamzaNamira,0.037104614,Egypt,,,,,,,,,,,0.037104614,Egypt_HamzaNamira,,,,,
10103,Kuwait_@mdrd111,0.037100356,Kuwait,,,,,0.037100356,Kuwait_@mdrd111,,,,,,,,,,,
5429,Egypt_YosriFouda,0.037097737,Egypt,,,,,,,,,,,0.037097737,Egypt_YosriFouda,,,,,
3331,Egypt_ElBaradei,0.037088588,Egypt,,,,,,,,,,,0.037088588,Egypt_ElBaradei,,,,,
2476,Egypt_Amradib,0.03708819,Egypt,,,,,,,,,,,0.03708819,Egypt_Amradib,,,,,
1631,BothainaKamel,0.03708642,Egypt,,,,,,,,,,,0.03708642,BothainaKamel,,,,,
4708,Egypt_MohammadSawy,0.03708455,Egypt,,,,,,,,,,,0.03708455,Egypt_MohammadSawy,,,,,
9634,Kuwait_@HumoodAlkhudher,0.037081894,Kuwait,,,,,0.037081894,Kuwait_@HumoodAlkhudher,,,,,,,,,,,
10192,Kuwait_@M_Jarallah,0.037081644,Kuwait,,,,,0.037081644,Kuwait_@M_Jarallah,,,,,,,,,,,
11718,Lebanon_JoumanaBouEid,0.037077665,Lebanon,,,,,,,,0.037077665,Lebanon_JoumanaBouEid,,,,,,,,
12194,Lebanon_Najib_Mikati,0.03706976,Lebanon,,,,,,,,0.03706976,Lebanon_Najib_Mikati,,,,,,,,
2378,Egypt_amalmaher,0.037061866,Egypt,,,,,,,,,,,0.037061866,Egypt_amalmaher,,,,,
3271,Egypt_DrAliGomaa,0.037059363,Egypt,,,,,,,,,,,0.037059363,Egypt_DrAliGomaa,,,,,
